Date,1 Mo,2 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
06/19/19,0.01834862385,0,-0.03317535545,-0.07653061224,-0.1264367816,-0.02352941176,0.0395480226,0.06349206349,0.06896551724,0.125,0.08661417323,#DIV/0!
06/20/19,-0.009302325581,-0.004672897196,-0.04901960784,-0.06806282723,-0.1104651163,-0.01775147929,0.02873563218,0.06951871658,0.06965174129,0.1298701299,0.08695652174,#DIV/0!
06/21/19,0,-0.02369668246,-0.02926829268,-0.05128205128,-0.1016949153,-0.01724137931,0.03333333333,0.06735751295,0.06763285024,0.1265822785,0.08494208494,#DIV/0!
06/24/19,0.004694835681,0,-0.01428571429,-0.09375,-0.1162790698,-0.01775147929,0.03428571429,0.06914893617,0.06930693069,0.1330472103,0.0862745098,#DIV/0!
06/25/19,0.004716981132,0,-0.009523809524,-0.08808290155,-0.1286549708,-0.02395209581,0.03468208092,0.06989247312,0.07,0.1341991342,0.08695652174,#DIV/0!
06/26/19,0.004716981132,0.01395348837,-0.0141509434,-0.08163265306,-0.1073446328,-0.01724137931,0.03333333333,0.0625,0.06341463415,0.1276595745,0.08560311284,#DIV/0!
06/27/19,-0.01860465116,-0.004672897196,-0.009433962264,-0.09844559585,-0.1091954023,-0.01754385965,0.02840909091,0.06382978723,0.06467661692,0.1298701299,0.08333333333,#DIV/0!
06/28/19,-0.01395348837,-0.0141509434,-0.01435406699,-0.08854166667,-0.09714285714,-0.02339181287,0.02840909091,0.05882352941,0.065,0.1341991342,0.08333333333,#DIV/0!
07/01/19,-0.00462962963,0.02262443439,-0.05238095238,-0.0824742268,-0.08988764045,-0.02298850575,0.02793296089,0.05789473684,0.06403940887,0.1324786325,0.08235294118,#DIV/0!
07/02/19,-0.01843317972,0.01363636364,-0.05263157895,-0.0942408377,-0.0790960452,-0.0350877193,0.02285714286,0.05405405405,0.06565656566,0.135371179,0.08764940239,#DIV/0!
07/03/19,-0.02272727273,0.004524886878,-0.0625,-0.0890052356,-0.0790960452,-0.0350877193,0.01724137931,0.04918032787,0.06632653061,0.1288888889,0.08906882591,#DIV/0!
07/05/19,-0.01801801802,0.004484304933,-0.04205607477,-0.08080808081,-0.05882352941,-0.02747252747,0.01086956522,0.04663212435,0.05392156863,0.1282051282,0.07874015748,#DIV/0!
